	Unnamed: 0	lemme	freqlemlivres	freqlemlivres_cumsum	freqlemlivres_cumsumpercent
1013	142640	événement	84.59	735015.4000000001	73.50154000000002
1014	61234	gare	84.53	735099.9300000002	73.50999300000002
1015	86326	métier	84.53	735184.4600000002	73.51844600000003
1016	112607	rideau	84.53	735268.9900000001	73.52689900000003
1017	22313	centre	84.46	735353.4500000002	73.53534500000002
1018	29342	conseil	84.46	735437.9100000001	73.54379100000001
1019	59989	fumer	84.39	735522.3000000002	73.55223000000002
1020	35688	derrière	84.32	735606.6200000001	73.56066200000002
1021	119455	sein	84.05	735690.6700000002	73.56906700000002
1022	118410	sauf	83.99	735774.6600000001	73.57746600000002
1023	110725	reposer	83.92	735858.5800000002	73.58585800000002
1024	97573	pointe	83.85	735942.4300000002	73.59424300000002
1025	127560	tas	83.78	736026.2100000002	73.60262100000001
1026	97789	police	83.72	736109.9300000002	73.61099300000002
1027	21175	caresser	83.72	736193.6500000001	73.61936500000002
1028	121879	souffler	83.65	736277.3000000002	73.62773000000001
1029	121125	soi	83.65	736360.9500000002	73.63609500000003
1030	103027	pâle	83.58	736444.5300000001	73.64445300000001
1031	66613	honte	83.45	736527.9800000002	73.652798
1032	107262	recommencer	83.31	736611.2900000002	73.66112900000002
1033	37290	disposer	83.18	736694.4700000002	73.66944700000002
1034	119376	secret	83.11	736777.5800000002	73.67775800000003
1035	12450	bain	83.04	736860.6200000001	73.68606200000002
1036	99919	proche	82.91	736943.5300000003	73.69435300000002
1037	58862	franc	82.84	737026.3700000001	73.70263700000002
1038	138514	éclat	82.77	737109.1400000001	73.71091400000003
1039	114530	réalité	82.77	737191.9100000003	73.71919100000002
1040	6094	animal	82.64	737274.5500000003	73.72745500000003
1041	133906	vacance	82.57	737357.1200000001	73.73571200000002
1042	13721	bateau	82.36	737439.4800000002	73.74394800000002
1043	98049	pomme	82.36	737521.8400000002	73.75218400000001
1044	73344	inviter	82.3	737604.1400000001	73.76041400000003
1045	11431	avance	82.3	737686.4400000003	73.76864400000002
1046	98629	posséder	82.23	737768.6700000003	73.77686700000002
1047	121991	souhaiter	82.16	737850.8300000003	73.78508300000003
1048	128660	tiens	81.89	737932.7200000003	73.79327200000003
1049	141869	étoile	81.82	738014.5400000003	73.80145400000002
1050	83845	montagne	81.82	738096.3600000001	73.80963600000003
1051	136352	voisin	81.82	738178.1800000002	73.81781800000002
1052	74974	jurer	81.76	738259.9400000002	73.82599400000002
1053	109805	rencontre	81.76	738341.7000000002	73.83417000000001
1054	25669	client	81.55	738423.2500000001	73.84232500000002
1055	33079	crever	81.55	738504.8000000003	73.85048000000003
1056	29325	conscience	81.55	738586.3500000003	73.85863500000005
1057	27709	complètement	81.49	738667.8400000003	73.86678400000005
1058	1733	achever	81.42	738749.2600000005	73.87492600000003
1059	109582	remplir	81.42	738830.6800000005	73.88306800000005
1060	124880	supporter	81.22	738911.9000000005	73.89119000000005
1061	36048	devant	81.22	738993.1200000003	73.89931200000005
1062	17733	briller	81.22	739074.3400000003	73.90743400000005
1063	32383	course	81.22	739155.5600000003	73.91555600000002
1064	82779	ministre	81.15	739236.7100000003	73.92367100000003
1065	88974	obtenir	80.95	739317.6600000003	73.93176600000002
1066	86997	neige	80.88	739398.5400000003	73.93985400000003
1067	101925	présent	80.74	739479.2800000003	73.94792800000003
1068	22339	cents	80.54	739559.8200000003	73.95598200000003
1069	27059	commander	80.34	739640.1600000003	73.96401600000003
1070	93705	peindre	80.27	739720.4300000003	73.97204300000003
1071	130141	trace	80.27	739800.7000000003	73.98007000000003
1072	27433	compagnon	80.0	739880.7000000003	73.98807000000005
1073	8760	arrivée	80.0	739960.7000000003	73.99607000000003
1074	80884	masse	79.8	740040.5000000003	74.00405000000003
1075	32267	courant	79.73	740120.2300000003	74.01202300000003
1076	35875	dessiner	79.66	740199.8900000005	74.01998900000005
1077	102010	président	79.66	740279.5500000005	74.02795500000003
1078	5960	anglais	79.53	740359.0800000004	74.03590800000005
1079	121442	somme	79.26	740438.3400000004	74.04383400000005
1080	34138	cuir	79.19	740517.5300000005	74.05175300000003
1081	131381	trente	79.12	740596.6500000005	74.05966500000005
1082	83479	moitié	79.05	740675.7000000004	74.06757000000005
1083	89433	officier	79.05	740754.7500000005	74.07547500000005
1084	92712	partager	78.99	740833.7400000005	74.08337400000005
1085	64312	grâce	78.85	740912.5900000004	74.09125900000005
1086	135421	vide	78.85	740991.4400000005	74.09914400000005
1087	50205	enlever	78.78	741070.2200000004	74.10702200000004
1088	43960	dépasser	78.78	741149.0000000005	74.11490000000005
1089	80346	mariage	78.72	741227.7200000004	74.12277200000005
1090	24997	cinéma	78.51	741306.2300000004	74.13062300000004
1091	82685	mince	78.51	741384.7400000005	74.13847400000004
1092	113298	rond	78.51	741463.2500000005	74.14632500000005
1093	99275	poussière	78.45	741541.7000000004	74.15417000000005
1094	68916	imposer	78.38	741620.0800000004	74.16200800000004
1095	87567	nombre	78.38	741698.4600000004	74.16984600000005
1096	75045	justement	78.18	741776.6400000005	74.17766400000005
1097	11741	avion	78.04	741854.6800000005	74.18546800000007
1098	13699	bataille	77.77	741932.4500000004	74.19324500000005
1099	5288	amitié	77.77	742010.2200000007	74.20102200000005
1100	65900	hauteur	77.7	742087.9200000005	74.20879200000005
1101	87871	note	77.43	742165.3500000007	74.21653500000005
1102	103954	quart	77.3	742242.6500000006	74.22426500000007
1103	91850	papa	77.16	742319.8100000006	74.23198100000006
1104	125501	surprise	77.16	742396.9700000007	74.23969700000006
1105	102225	prévoir	77.09	742474.0600000006	74.24740600000007
1106	11295	autorité	77.03	742551.0900000007	74.25510900000006
1107	54153	expression	76.89	742627.9800000007	74.26279800000006
1108	141631	éteindre	76.82	742704.8000000006	74.27048000000006
1109	88109	nuage	76.82	742781.6200000006	74.27816200000005
1110	15372	blond	76.76	742858.3800000006	74.28583800000007
1111	121192	soirée	76.69	742935.0700000004	74.29350700000005
1112	110460	repas	76.62	743011.6900000005	74.30116900000007
1113	57622	foi	76.49	743088.1800000005	74.30881800000004
1114	126865	taille	76.49	743164.6700000005	74.31646700000005
1115	59920	fuir	76.42	743241.0900000004	74.32410900000005
1116	98357	port	76.42	743317.5100000006	74.33175100000005
1117	33392	croiser	76.35	743393.8600000006	74.33938600000006
1118	571	absence	76.28	743470.1400000006	74.34701400000007
1119	136118	vitre	76.22	743546.3600000006	74.35463600000007
1120	59515	froid	76.08	743622.4400000005	74.36224400000005
1121	97557	poing	76.08	743698.5200000005	74.36985200000005
1122	97538	poil	76.01	743774.5300000005	74.37745300000005
1123	54963	faim	75.95	743850.4800000004	74.38504800000005
1124	27293	commun	75.95	743926.4300000005	74.39264300000005
1125	96761	planter	75.88	744002.3100000005	74.40023100000003
1126	108608	regretter	75.88	744078.1900000005	74.40781900000005
1127	8660	arranger	75.81	744154.0000000005	74.41540000000005
1128	68859	importance	75.81	744229.8100000005	74.42298100000005
1129	142134	étroit	75.81	744305.6200000006	74.43056200000005
1130	86818	naturel	75.68	744381.3000000006	74.43813000000007
1131	119728	sept	75.61	744456.9100000006	74.44569100000007
1132	85671	médecin	75.61	744532.5200000006	74.45325200000006
1133	57939	forcer	75.41	744607.9300000006	74.46079300000007
1134	121737	sortie	75.27	744683.2000000007	74.46832000000006
1135	78217	lunette	75.27	744758.4700000007	74.47584700000007
1136	10547	attirer	75.27	744833.7400000006	74.48337400000007
1137	120043	seul	75.07	744908.8100000006	74.49088100000007
1138	142008	étranger	75.0	744983.8100000006	74.49838100000007
1139	136502	volonté	74.93	745058.7400000006	74.50587400000006
1140	17564	bref	74.8	745133.5400000006	74.51335400000008
1141	113188	roman	74.8	745208.3400000008	74.52083400000008
1142	105433	ramasser	74.8	745283.1400000008	74.52831400000008
1143	5663	américain	74.73	745357.8700000008	74.53578700000007
1144	128205	terrain	74.73	745432.6000000008	74.54326000000006
1145	97561	point	74.39	745506.9900000008	74.55069900000008
1146	25467	claquer	74.19	745581.1800000006	74.55811800000008
1147	37667	distinguer	74.12	745655.3000000006	74.56553000000008
1148	24646	château	74.12	745729.4200000006	74.57294200000007
1149	126646	sûrement	74.12	745803.5400000006	74.58035400000007
1150	38846	drap	74.12	745877.6600000006	74.58776600000007
1151	56563	film	74.12	745951.7800000006	74.59517800000008
1152	128217	terrasse	74.05	746025.8300000008	74.60258300000008
1153	120479	silencieux	74.05	746099.8800000008	74.6099880000001
1154	103867	quai	73.99	746173.8700000008	74.61738700000008
1155	79282	malade	73.92	746247.790000001	74.62477900000009
1156	122839	spectacle	73.78	746321.5700000009	74.63215700000009
1157	30839	convenir	73.78	746395.3500000009	74.6395350000001
1158	102169	prévenir	73.72	746469.0700000009	74.64690700000007
1159	20019	calme	73.65	746542.7200000009	74.65427200000009
1160	134043	vague	73.58	746616.300000001	74.6616300000001
1161	142609	évoquer	73.51	746689.810000001	74.6689810000001
1162	7428	appel	73.45	746763.2600000008	74.67632600000009
1163	120487	silhouette	73.31	746836.5700000009	74.68365700000008
1164	49310	endormir	73.18	746909.7500000009	74.6909750000001
1165	125254	surgir	73.18	746982.930000001	74.69829300000009
1166	40593	déclarer	73.18	747056.1100000009	74.70561100000009
1167	72588	interroger	73.04	747129.1500000011	74.71291500000011
1168	54164	exprimer	72.64	747201.7900000011	74.72017900000013
1169	26906	combat	72.57	747274.3600000009	74.7274360000001
1170	57250	flic	72.43	747346.7900000011	74.7346790000001
1171	99766	prison	72.43	747419.2200000011	74.74192200000013
1172	15119	blanc	72.36	747491.5800000011	74.74915800000011
1173	77657	loi	72.3	747563.8800000013	74.7563880000001
1174	87742	nord	72.3	747636.1800000012	74.76361800000012
1175	81387	mec	72.3	747708.4800000013	74.77084800000013
1176	101029	protéger	72.23	747780.7100000012	74.77807100000012
1177	12985	bande	72.23	747852.9400000012	74.78529400000012
1178	22470	cesse	71.96	747924.9000000013	74.7924900000001
1179	65844	hausser	71.96	747996.8600000013	74.79968600000012
1180	86821	naturellement	71.96	748068.8200000011	74.80688200000013
1181	57056	flamme	71.82	748140.6400000011	74.8140640000001
1182	105839	rapide	71.82	748212.4600000009	74.8212460000001
1183	22212	celui-ci	71.76	748284.2200000009	74.82842200000009
1184	91783	pantalon	71.76	748355.9800000009	74.83559800000009
1185	134480	vaste	71.76	748427.7400000009	74.84277400000009
1186	33455	croix	71.62	748499.3600000009	74.8499360000001
1187	126751	tache	71.28	748570.6400000011	74.85706400000011
1188	129015	titre	71.22	748641.8600000009	74.86418600000009
1189	92423	parfaitement	71.08	748712.940000001	74.87129400000009
1190	71489	inquiéter	71.01	748783.9500000009	74.8783950000001
1191	139275	également	71.01	748854.9600000009	74.88549600000009
1192	65134	gêner	71.01	748925.9700000009	74.89259700000011
1193	10190	attacher	71.01	748996.9800000009	74.8996980000001
1194	136309	voie	71.01	749067.9900000009	74.90679900000009
1195	99491	presser	71.01	749139.0000000009	74.91390000000011
1196	15809	bon	70.95	749209.9500000009	74.92099500000009
1197	94846	peser	70.88	749280.8300000009	74.9280830000001
1198	135402	vider	70.81	749351.6400000011	74.9351640000001
1199	97872	politique	70.81	749422.4500000011	74.9422450000001
1200	10235	attaquer	70.41	749492.8600000013	74.9492860000001
1201	73136	inutile	70.34	749563.2000000011	74.95632000000012
1202	134170	valise	70.34	749633.5400000011	74.96335400000011
1203	97873	politique	70.34	749703.8800000009	74.9703880000001
1204	46905	effacer	70.34	749774.2200000009	74.97742200000009
1205	32255	courage	70.34	749844.560000001	74.9844560000001
1206	77829	lors	70.27	749914.8300000009	74.9914830000001
1207	14521	bien	70.2	749985.030000001	74.9985030000001
1208	90120	opération	70.2	750055.2300000009	75.0055230000001
1209	133591	unique	70.14	750125.3700000009	75.0125370000001
1210	111329	ressentir	70.14	750195.5100000009	75.01955100000009
1211	88240	numéro	70.07	750265.5800000009	75.0265580000001
1212	38631	douceur	70.0	750335.5800000009	75.03355800000007
1213	100381	projet	70.0	750405.5800000009	75.04055800000009
1214	21977	causer	69.93	750475.5100000009	75.0475510000001
1215	130336	traiter	69.93	750545.440000001	75.05454400000009
1216	49483	enfermer	69.86	750615.300000001	75.06153000000009
1217	34221	cuisse	69.73	750685.030000001	75.06850300000009
1218	121330	solitude	69.73	750754.7600000009	75.0754760000001
1219	73194	inventer	69.73	750824.4900000009	75.0824490000001
1220	22419	certes	69.66	750894.150000001	75.0894150000001
1221	5014	amant	69.59	750963.7400000009	75.0963740000001
1222	76335	laver	69.53	751033.270000001	75.10332700000009
1223	28643	confier	69.53	751102.800000001	75.11028000000009
1224	55433	fatigue	69.46	751172.2600000009	75.1172260000001
1225	66676	horreur	69.46	751241.7200000009	75.1241720000001
1226	19726	caisse	69.39	751311.1100000009	75.13111100000009
1227	107604	recouvrir	69.26	751380.3700000009	75.1380370000001
1228	91983	par-dessus	69.19	751449.560000001	75.1449560000001
1229	107825	reculer	69.05	751518.6100000009	75.1518610000001
1230	28086	con	68.99	751587.6000000009	75.1587600000001
1231	6032	angoisse	68.99	751656.5900000009	75.16565900000009
1232	100101	produire	68.92	751725.5100000009	75.1725510000001
1233	68424	immeuble	68.78	751794.290000001	75.1794290000001
1234	17911	britannique	68.72	751863.0100000009	75.1863010000001
1235	72220	intention	68.65	751931.660000001	75.19316600000009
1236	46821	dîner	68.58	752000.2400000009	75.2000240000001
1237	113636	rouge	68.38	752068.6200000009	75.2068620000001
1238	82385	midi	68.38	752137.0000000009	75.2137000000001
1239	34263	cul	68.31	752205.310000001	75.2205310000001
1240	121188	soin	68.24	752273.550000001	75.2273550000001
1241	2302	admirer	68.18	752341.7300000009	75.2341730000001
1242	128609	théâtre	68.18	752409.9100000011	75.24099100000011
1243	18273	brun	68.18	752478.0900000011	75.24780900000012
1244	80017	manteau	68.11	752546.2000000011	75.25462000000013
1245	88342	nécessaire	68.11	752614.3100000011	75.26143100000013
1246	106162	rassurer	68.04	752682.3500000011	75.26823500000012
1247	105710	ranger	67.91	752750.2600000013	75.27502600000011
1248	23268	chasser	67.91	752818.1700000012	75.28181700000012
1249	127198	taper	67.91	752886.0800000012	75.28860800000012
1250	10607	attitude	67.91	752953.9900000013	75.29539900000012
1251	121522	son	67.84	753021.8300000012	75.30218300000013
1252	96546	plaindre	67.84	753089.6700000012	75.30896700000012
1253	1156	accorder	67.84	753157.5100000013	75.31575100000012
1254	28062	comte	67.77	753225.2800000012	75.32252800000012
1255	12620	balancer	67.7	753292.9800000011	75.32929800000011
1256	117868	saluer	67.64	753360.6200000013	75.33606200000011
1257	93780	peinture	67.64	753428.2600000013	75.34282600000013
1258	88776	obscur	67.57	753495.8300000011	75.34958300000011
1259	29152	connaissance	67.5	753563.3300000011	75.35633300000009
1260	102081	prétendre	67.43	753630.7600000013	75.36307600000012
1261	60063	fumée	67.36	753698.1200000013	75.36981200000011
1262	65203	habiller	67.36	753765.4800000011	75.3765480000001
1263	35955	destin	67.23	753832.7100000011	75.38327100000011
1264	133177	téléphoner	67.03	753899.7400000013	75.38997400000011
1265	71654	insister	67.03	753966.7700000013	75.39667700000012
1266	101339	précipiter	66.96	754033.7300000011	75.40337300000013
1267	127184	tantôt	66.76	754100.4900000013	75.4100490000001
1268	78214	lune	66.69	754167.1800000011	75.41671800000013
1269	45465	désigner	66.69	754233.8700000009	75.42338700000009
1270	142009	étranger	66.62	754300.4900000009	75.43004900000011
1271	12950	banc	66.42	754366.9100000011	75.43669100000011
1272	34484	curieux	66.22	754433.1300000009	75.44331300000009
1273	66646	horizon	66.15	754499.2800000011	75.4499280000001
1274	133516	un	66.15	754565.4300000011	75.45654300000011
1275	126583	sérieux	66.01	754631.4400000011	75.4631440000001
1276	39193	durant	65.95	754697.3900000011	75.46973900000009
1277	134042	vague	65.95	754763.3400000009	75.47633400000011
1278	82695	mine	65.88	754829.2200000009	75.4829220000001
1279	4695	allure	65.88	754895.1000000009	75.48951000000011
1280	92433	parfum	65.74	754960.8400000009	75.4960840000001
1281	139317	égard	65.61	755026.4500000009	75.5026450000001
1282	78944	magasin	65.54	755091.9900000009	75.50919900000011
1283	45884	détacher	65.47	755157.4600000009	75.51574600000009
1284	122205	soupirer	65.47	755222.930000001	75.52229300000009
1285	112574	riche	65.47	755288.400000001	75.5288400000001
1286	29950	contact	65.47	755353.8700000009	75.5353870000001
1287	99608	preuve	65.34	755419.2100000009	75.5419210000001
1288	11391	avaler	65.27	755484.4800000009	75.54844800000009
1289	102514	public	65.27	755549.7500000009	75.5549750000001
1290	121830	soudain	65.27	755615.020000001	75.56150200000009
1291	90160	or	65.27	755680.290000001	75.5680290000001
1292	78652	légèrement	65.2	755745.4900000009	75.57454900000009
1293	11756	avis	65.14	755810.6300000009	75.5810630000001
1294	80342	marier	65.07	755875.7000000009	75.58757000000007
1295	61690	gentil	64.86	755940.560000001	75.59405600000008
1296	81426	membre	64.86	756005.420000001	75.60054200000009
1297	96005	piquer	64.86	756070.2800000007	75.60702800000007
1298	58877	franchir	64.8	756135.0800000009	75.6135080000001
1299	87962	nourrir	64.53	756199.6100000009	75.61996100000009
1300	110106	renoncer	64.46	756264.0700000009	75.6264070000001
1301	30012	contempler	64.46	756328.5300000007	75.63285300000008
1302	108128	redresser	64.39	756392.920000001	75.63929200000008
1303	72619	interrompre	64.32	756457.2400000008	75.6457240000001
1304	62895	goutte	64.32	756521.5600000008	75.65215600000008
1305	78146	lueur	64.19	756585.7500000006	75.65857500000007
1306	33040	creuser	64.19	756649.9400000006	75.66499400000006
1307	76482	lent	64.12	756714.0600000006	75.67140600000006
1308	93624	paysage	64.12	756778.1800000006	75.67781800000007
1309	59705	fruit	64.05	756842.2300000007	75.68422300000006
1310	82912	miroir	63.99	756906.2200000007	75.69062200000006
1311	32215	couple	63.99	756970.2100000007	75.69702100000006
1312	100171	professeur	63.92	757034.1300000006	75.70341300000007
1313	57392	flotter	63.85	757097.9800000007	75.70979800000006
1314	10448	attente	63.85	757161.8300000007	75.71618300000007
1315	137191	vêtir	63.85	757225.6800000006	75.72256800000007
1316	27055	comité	63.65	757289.3300000007	75.72893300000007
1317	14741	billet	63.58	757352.9100000006	75.73529100000006
1318	48217	empire	63.51	757416.4200000006	75.74164200000007
1319	2941	affirmer	63.51	757479.9300000006	75.74799300000006
1320	110781	repousser	63.45	757543.3800000006	75.75433800000006
1321	93501	paupière	63.45	757606.8300000004	75.76068300000007
1322	50716	ensemble	63.45	757670.2800000005	75.76702800000005
1323	610	absolument	63.45	757733.7300000004	75.77337300000005
1324	98584	position	63.38	757797.1100000005	75.77971100000005
1325	117597	saint	63.31	757860.4200000005	75.78604200000005
1326	135388	victoire	63.24	757923.6600000005	75.79236600000004
1327	141536	étaler	63.11	757986.7700000005	75.79867700000005
1328	139967	élément	63.04	758049.8100000005	75.80498100000004
1329	142152	étude	63.04	758112.8500000007	75.81128500000004
1330	75699	lait	62.91	758175.7600000006	75.81757600000007
1331	133649	uns	62.91	758238.6700000006	75.82386700000006
1332	109648	remuer	62.84	758301.5100000006	75.83015100000007
1333	81704	merde	62.77	758364.2800000006	75.83642800000004
1334	11327	autrement	62.77	758427.0500000006	75.84270500000007
1335	87785	normal	62.77	758489.8200000006	75.84898200000006
1336	44398	déposer	62.7	758552.5200000006	75.85525200000006
1337	79103	maigre	62.7	758615.2200000007	75.86152200000005
1338	46169	détester	62.64	758677.8600000006	75.86778600000005
1339	105841	rapidement	62.64	758740.5000000006	75.87405000000005
1340	124919	supposer	62.5	758803.0000000006	75.88030000000006
1341	80272	marché	62.43	758865.4300000006	75.88654300000006
1342	37596	distance	62.43	758927.8600000006	75.89278600000007
1343	105920	rapporter	62.43	758990.2900000006	75.89902900000007
1344	78902	mademoiselle	62.36	759052.6500000006	75.90526500000007
1345	4735	allée	62.36	759115.0100000006	75.91150100000007
1346	87599	nommer	62.3	759177.3100000008	75.91773100000006
1347	9527	assister	62.23	759239.5400000006	75.92395400000008
1348	121085	société	62.23	759301.7700000006	75.93017700000007
1349	75293	kilomètre	62.23	759364.0000000006	75.93640000000006
1350	20979	caractère	62.16	759426.1600000006	75.94261600000007
1351	82815	minuscule	62.09	759488.2500000006	75.94882500000007
1352	32584	couverture	62.03	759550.2800000006	75.95502800000007
1353	45600	désirer	61.89	759612.1700000006	75.96121700000008
1354	92275	parcourir	61.82	759673.9900000006	75.96739900000007
1355	53478	excuser	61.82	759735.8100000006	75.97358100000007
1356	117894	salut	61.82	759797.6300000006	75.97976300000006
1357	101380	précis	61.82	759859.4500000004	75.98594500000007
1358	69844	inconnu	61.82	759921.2700000005	75.99212700000005
1359	96895	plat	61.76	759983.0300000005	75.99830300000005
1360	62722	gosse	61.76	760044.7900000005	76.00447900000005
1361	128007	tendresse	61.69	760106.4800000004	76.01064800000005
1362	5959	anglais	61.69	760168.1700000005	76.01681700000005
1363	50955	entendu	61.62	760229.7900000005	76.02297900000003
1364	135204	veste	61.62	760291.4100000005	76.02914100000005
1365	17852	briser	61.62	760353.0300000005	76.03530300000004
1366	96896	plat	61.35	760414.3800000005	76.04143800000004
1367	34718	céder	61.35	760475.7300000003	76.04757300000003
1368	13147	bar	61.35	760537.0800000003	76.05370800000003
1369	122611	soutenir	61.22	760598.3000000003	76.05983000000003
1370	16629	boule	61.22	760659.5200000004	76.06595200000002
1371	121797	souci	61.22	760720.7400000001	76.07207400000003
1372	128001	tendre	61.15	760781.8900000001	76.07818900000002
1373	16644	boulevard	61.15	760843.0400000003	76.08430400000003
1374	86430	môme	61.08	760904.1200000001	76.09041200000003
1375	24949	cinquante	61.08	760965.2000000002	76.09652000000001
1376	99734	printemps	60.88	761026.0800000002	76.10260800000002
1377	127279	tapis	60.88	761086.9600000002	76.10869600000002
1378	57679	folie	60.74	761147.7000000002	76.11477000000002
1379	130595	transformer	60.68	761208.3800000001	76.12083800000002
1380	79286	maladie	60.68	761269.0600000003	76.12690600000003
1381	109544	remplacer	60.61	761329.6700000003	76.13296700000002
1382	30073	contenter	60.61	761390.2800000003	76.13902800000002
1383	3940	aile	60.47	761450.7500000001	76.14507500000002
1384	104087	quelquefois	60.47	761511.2200000002	76.15112200000002
1385	18628	but	60.41	761571.6300000001	76.15716300000003
1386	124376	sueur	60.34	761631.9700000002	76.16319700000003
1387	116943	révéler	60.34	761692.3100000002	76.16923100000002
1388	87569	nombreux	60.27	761752.5800000002	76.17525800000001
1389	119444	seigneur	60.14	761812.7200000002	76.18127200000002
1390	53682	exiger	60.07	761872.7900000002	76.18727900000002
1391	40562	décision	60.0	761932.7900000002	76.19327900000002
1392	97284	plume	60.0	761992.7900000002	76.19927900000002
1393	81637	menton	60.0	762052.7900000002	76.20527900000002
1394	22412	certainement	59.93	762112.7200000002	76.21127200000002
1395	128131	terme	59.73	762172.4500000002	76.21724500000002
1396	42726	déjeuner	59.66	762232.1100000001	76.22321100000002
1397	46810	dîner	59.66	762291.7700000004	76.22917700000002
1398	140237	émotion	59.59	762351.3600000001	76.23513600000003
1399	23275	chasse	59.46	762410.8200000002	76.24108200000002
1400	2238	admettre	59.46	762470.2800000001	76.24702800000001
1401	141926	étouffer	59.46	762529.7400000001	76.25297400000002
1402	79615	manche	59.39	762589.1300000001	76.258913
1403	99910	prochain	59.32	762648.4500000002	76.26484500000002
1404	141002	épouser	59.26	762707.7100000002	76.27077100000002
1405	61333	gars	59.26	762766.9700000002	76.27669700000001
1406	50303	ennuyer	59.12	762826.0900000002	76.28260900000002
1407	103904	qualité	59.12	762885.2100000002	76.288521
1408	36028	deuxième	59.05	762944.2600000001	76.29442600000002
1409	38564	double	58.99	763003.2500000001	76.30032500000002
1410	121718	sort	58.92	763062.1700000002	76.30621700000002
1411	30058	contenir	58.92	763121.0900000002	76.31210900000002
1412	56658	finalement	58.92	763180.0100000001	76.31800100000002
1413	79403	malheureux	58.85	763238.8600000001	76.32388600000002
1414	54285	expérience	58.72	763297.5800000002	76.32975800000001
1415	91418	palais	58.72	763356.3000000002	76.33563000000002
1416	37032	discuter	58.65	763414.9500000002	76.34149500000002
1417	0	a	58.65	763473.6000000002	76.34736000000002
1418	111810	retomber	58.58	763532.1800000002	76.35321800000001
1419	93152	passé	58.58	763590.7600000001	76.35907600000002
1420	5441	amoureux	58.45	763649.2100000002	76.36492100000002
1421	94289	perdu	58.45	763707.66	76.370766
1422	77746	longuement	58.45	763766.11	76.376611
1423	133628	univers	58.45	763824.5599999998	76.38245599999998
1424	81087	matière	58.45	763883.0099999999	76.38830099999998
1425	105709	rang	58.24	763941.2499999999	76.39412499999997
1426	25069	circonstance	58.24	763999.4899999999	76.39994899999998
1427	63784	grille	58.24	764057.7299999999	76.40577299999998
1428	128301	territoire	58.24	764115.9699999999	76.41159699999999
1429	138175	échanger	58.18	764174.1499999998	76.41741499999998
1430	56362	fier	58.18	764232.33	76.423233
1431	96275	pitié	58.11	764290.44	76.42904399999998
1432	100480	promenade	58.11	764348.5499999998	76.434855
1433	42121	dégager	58.04	764406.59	76.440659
1434	66992	humeur	58.04	764464.63	76.446463
1435	55894	ferme	58.04	764522.67	76.452267
1436	93948	pendre	58.04	764580.7100000002	76.45807099999999
1437	120846	siège	57.91	764638.6200000001	76.463862
1438	136105	vitesse	57.84	764696.4600000002	76.46964600000003
1439	104162	queue	57.84	764754.3	76.47543
1440	141473	établir	57.77	764812.0700000002	76.48120700000003
1441	10794	aube	57.77	764869.8400000002	76.48698399999999
1442	23540	chaîne	57.77	764927.6100000001	76.49276100000002
1443	139936	élève	57.77	764985.3800000001	76.49853800000002
1444	51673	envahir	57.7	765043.0800000002	76.50430800000002
1445	96115	pire	57.7	765100.78	76.51007800000002
1446	64310	grâce	57.7	765158.48	76.51584799999998
1447	5966	angle	57.64	765216.12	76.521612
1448	35933	dessus	57.57	765273.69	76.527369
1449	22181	celle-ci	57.57	765331.2599999999	76.533126
1450	131973	troisième	57.43	765388.69	76.53886899999998
1451	26477	col	57.43	765446.12	76.544612
1452	29691	constater	57.43	765503.55	76.55035500000002
1453	113439	rose	57.3	765560.8500000002	76.55608500000002
1454	93632	paysan	57.3	765618.1500000001	76.56181500000002
1455	1943	acte	57.3	765675.4500000002	76.56754500000002
1456	56426	figurer	57.23	765732.6800000002	76.57326800000001
1457	125203	surface	57.09	765789.7700000001	76.57897700000002
1458	134063	vain	57.03	765846.8000000002	76.58468000000002
1459	22213	celui-là	56.89	765903.6900000002	76.59036900000002
1460	33778	crâne	56.82	765960.5100000001	76.59605100000002
1461	461	abri	56.76	766017.2700000001	76.60172700000003
1462	116688	réunir	56.69	766073.9600000002	76.60739600000002
1463	9465	assiette	56.62	766130.5800000002	76.61305800000002
1464	50302	ennui	56.62	766187.2000000002	76.61872000000002
1465	135747	violence	56.49	766243.6900000002	76.624369
1466	23488	chaussure	56.49	766300.18	76.630018
1467	116370	résistance	56.49	766356.67	76.635667
1468	55952	fermé	56.35	766413.02	76.641302
1469	22102	cave	56.35	766469.37	76.646937
1470	58561	fournir	56.28	766525.65	76.652565
1471	35874	dessin	56.28	766581.93	76.65819300000003
1472	15288	bleu	56.22	766638.15	76.663815
1473	114773	récit	56.15	766694.3	76.66943
1474	137140	véritable	56.08	766750.38	76.675038
1475	31822	costume	55.88	766806.26	76.680626
1476	57697	fou	55.81	766862.0700000002	76.68620700000002
1477	120362	signer	55.81	766917.8800000001	76.69178800000002
1478	74891	juif	55.74	766973.6200000001	76.69736200000001
1479	86422	même	55.74	767029.3600000001	76.70293600000002
1480	106614	rayon	55.74	767085.1000000002	76.70851
1481	60171	fusil	55.68	767140.7800000001	76.71407800000001
1482	26657	colline	55.61	767196.3900000001	76.71963900000002
1483	3784	aide	55.54	767251.9300000002	76.72519300000002
1484	36150	devoir	55.54	767307.4700000002	76.73074700000002
1485	10628	attraper	55.34	767362.8100000002	76.73628100000002
1486	4576	allié	55.34	767418.1500000001	76.74181500000002
1487	142391	éveiller	55.27	767473.4200000002	76.74734200000002
